treatmentId	1980_CH1	1982_MSW1	1991_CH3	1993_MSW2	1994_Koopman	2005_MSW3	2019_HMW	2022_BatNames	2022_MDD	2022_IUCN	2023_BatNames	2023_MDD	2025_MDD_2_0	2025_batnames_1_7	2025_MDD_2_2
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L757.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A		Murina chayuensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L758.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes	Murina chrysochaetes
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L759.tsv	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis	Murina cyclotis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L760.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina eleryi	Murina eleryi	Murina eleryi	Murina eleryi	Murina eleryi	Murina eleryi	Murina eleryi	Murina eleryi	Murina eleryi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L761.tsv	N/A	N/A	N/A	Murina aurata [synonym of]	N/A	Murina aurata [synonym of]	Murina feae	Murina feae	Murina feae	Murina feae	Murina feae	Murina feae	Murina feae	Murina feae	Murina feae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L762.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina fionae	Murina fionae	Murina fionae	Murina fionae	Murina fionae	Murina fionae	Murina fionae	Murina fionae	Murina fionae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L763.tsv	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium	Murina florium
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L764.tsv	N/A	Murina fusca	N/A	Murina fusca	N/A	Murina fusca	Murina fusca	Murina fusca	Murina fusca	Murina fusca	Murina fusca	Murina fusca	Murina fusca	Murina fusca	Murina fusca
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L765.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina gracilis	Murina gracilis	Murina gracilis	Murina gracilis	Murina gracilis	Murina gracilis	Murina gracilis	Murina gracilis	Murina gracilis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L766.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina guilleni	Murina guilleni	Murina guilleni	Murina cyclotis [synonym of]	Murina guilleni	Murina guilleni	Murina guilleni	Murina guilleni	Murina guilleni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L767.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina harpioloides	Murina harpioloides	Murina harpioloides	Murina harpioloides	Murina harpioloides	Murina harpioloides	Murina harpioloides	Murina harpioloides	Murina harpioloides
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L768.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina harrisoni	Murina harrisoni	Murina harrisoni	Murina harrisoni	Murina harrisoni	Murina harrisoni	Murina harrisoni	Murina harrisoni	Murina harrisoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L769.tsv	N/A	N/A	N/A	Murina leucogaster [synonym of]	Murina leucogaster hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi	Murina hilgendorfi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L770.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina hkakaboraziensis	Murina hkakaboraziensis	Murina hkakaboraziensis	N/A	Murina hkakaboraziensis	Murina hkakaboraziensis	Murina hkakaboraziensis	Murina hkakaboraziensis	Murina hkakaboraziensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L771.tsv	Murina huttoni	Murina huttoni	Murina huttoni	Murina huttoni	Murina huttoni	Murina huttoni	Murina huttonii	Murina huttoni	Murina huttonii	Murina huttoni	Murina huttonii	Murina huttonii	Murina huttonii	Murina huttonii	Murina huttonii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L772.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina jaintiana	Murina jaintiana	Murina jaintiana	Murina jaintiana	Murina jaintiana	Murina jaintiana	Murina jaintiana	Murina jaintiana	Murina jaintiana
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L773.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Murina jinchui	Murina jinchui	N/A	Murina jinchui	Murina jinchui	Murina jinchui	Murina jinchui	Murina jinchui
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L774.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina kontumensis	Murina kontumensis	Murina kontumensis	N/A	Murina kontumensis	Murina kontumensis	Murina kontumensis	Murina kontumensis	Murina kontumensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L775.tsv	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster	Murina leucogaster
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L776.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina liboensis	Murina liboensis	Murina liboensis	N/A	Murina liboensis	Murina liboensis	Murina liboensis	Murina liboensis	Murina liboensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L777.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina lorelieae	Murina lorelieae	Murina lorelieae	Murina lorelieae	Murina lorelieae	Murina lorelieae	Murina lorelieae	Murina lorelieae	Murina lorelieae
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L778.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Murina medogensis	Murina medogensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L779.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Murina milinensis	Murina milinensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L780.tsv	N/A	N/A	N/A	Murina cyclotis [synonym of]	Murina cyclotis peninsularis	Murina cyclotis [synonym of]	Murina peninsularis	Murina peninsularis	Murina peninsularis	Murina cyclotis [synonym of]	Murina peninsularis	Murina peninsularis	Murina peninsularis	Murina peninsularis	Murina peninsularis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L781.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina pluvialis	Murina pluvialis	Murina pluvialis	Murina pluvialis	Murina pluvialis	Murina pluvialis	Murina pluvialis	Murina pluvialis	Murina pluvialis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L782.tsv	N/A	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta	Murina puta
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L783.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina recondita	Murina recondita	Murina recondita	Murina recondita	Murina recondita	Murina recondita	Murina recondita	Murina recondita	Murina recondita
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L784.tsv	N/A	N/A	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali	Murina rozendaali
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L785.tsv	N/A	N/A	N/A	Murina huttoni [synonym of]	Murina huttoni rubella	Murina huttoni rubella	Murina huttoni rubella	Murina huttoni rubella	Murina huttoni [synonym of]	Murina huttoni rubella	Murina huttoni rubella	Murina huttoni [synonym of]	Murina huttoni [synonym of]	Murina rubella	Murina rubella
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L786.tsv	N/A	N/A	N/A	N/A	N/A	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana	Murina ryukyuana
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L787.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis	Murina shuipuensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L788.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina rongjiangensis	Murina rongjiangensis and Murina shuipuensis shuipuensis [synonym of]	Murina rongjiangensis	N/A	Murina shuipuensis and Murina shuipuensis shuipuensis [synonym of]	Murina shuipuensis [synonym of]	Murina shuipuensis [synonym of]	 	Murina shuipuensis [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L789.tsv	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla	Murina suilla
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L790.tsv	N/A	Murina canescens	Murina suilla [synonym of]	Murina suilla [synonym of]	Murina suilla canescens	Murina suilla canescens	Murina suilla canescens	Murina suilla canescens	Murina suilla [synonym of]	N/A	Murina suilla canescens	Murina suilla [synonym of]	Murina suilla [synonym of]	 	Murina suilla canescens
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L791.tsv	Murina balstoni	Murina balstoni	Murina suilla [synonym of]	Murina suilla [synonym of]	N/A	Murina suilla [synonym of]	N/A	Murina suilla suilla [synonym of]	Murina suilla [synonym of]	N/A	Murina suilla suilla [synonym of]	Murina suilla [synonym of]	Murina suilla [synonym of]	 	Murina suilla suilla [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L792.tsv	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa	Murina tenebrosa
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L793.tsv	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris	Murina tubinaris
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L794.tsv	N/A	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis	Murina ussuriensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L795.tsv	N/A	N/A	Murina silvatica	N/A	Murina silvatica	N/A	Murina ussuriensis silvatica	Murina silvatica	Murina ussuriensis [synonym of]	Murina ussuriensis silvatica	Murina ussuriensis ussuriensis [synonym of]	Murina ussuriensis [synonym of]	Murina ussuriensis [synonym of]	 	Murina ussuriensis silvatica
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L796.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Murina walstoni	Murina walstoni	Murina walstoni	Murina walstoni	Murina walstoni	Murina walstoni	Murina walstoni	Murina walstoni	Murina walstoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L797.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Murina yadongensis	Murina yadongensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L798.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Murina yuanyang	Murina yuanyang
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L799.tsv	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Murina yushuensis	Murina yushuensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L800.tsv	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Choeronycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni	Musonycteris harrisoni
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L801.tsv	Lissonycteris angolensis	Rousettus angolensis	Rousettus angolensis	Rousettus angolensis	Rousettus angolensis	Lissonycteris angolensis	Lissonycteris angolensis	Myonycteris angolensis	Lissonycteris angolensis	Lissonycteris angolensis	Myonycteris angolensis	Myonycteris angolensis	Myonycteris angolensis	Myonycteris angolensis	Myonycteris angolensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L802.tsv	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala	Myonycteris brachycephala
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L803.tsv	N/A	N/A	N/A	Myonycteris torquata [synonym of]	Myonycteris torquata leptodon	Myonycteris torquata [synonym of]	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon	Myonycteris leptodon
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L804.tsv	N/A	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta	Myonycteris relicta
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L805.tsv	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata	Myonycteris torquata
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L806.tsv	Myopterus daubentoni	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii	Myopterus daubentonii
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L807.tsv	Myopterus albatus	Myopterus albatus	Myopterus albatus	Myopterus daubentonii [synonym of]	Myopterus daubentonii albatus	Myopterus daubentonii albatus	Myopterus daubentonii albatus	Myopterus daubentonii albatus	Myopterus daubentonii [synonym of]	Myopterus daubentonii albatus	Myopterus daubentonii albatus	Myopterus daubentonii [synonym of]	Myopterus daubentonii [synonym of]	 	Myopterus daubentonii albatus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L808.tsv	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi	Myopterus whitleyi
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L809.tsv	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L810.tsv	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L811.tsv	Myotis argentatus	Myotis albescens [synonym of]	N/A	Myotis albescens [synonym of]	N/A	Myotis albescens [synonym of]	N/A	Myotis albescens albescens [synonym of]	N/A	N/A	Myotis albescens albescens [synonym of]	N/A	Myotis albescens [synonym of]	 	Myotis albescens [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L812.tsv	N/A	N/A	N/A	N/A	N/A	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L813.tsv	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L814.tsv	N/A	N/A	N/A	Myotis siligorensis [synonym of]	Myotis siligorensis alticraniatus	Myotis siligorensis alticraniatus	Myotis siligorensis alticraniatus	Myotis alticraniatus	Myotis alticraniatus	N/A	Myotis alticraniatus	Myotis alticraniatus	Myotis alticraniatus	Myotis alticraniatus	Myotis alticraniatus
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L815.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Myotis badius	Myotis badius	Myotis alticraniatus [synonym of]	Myotis badius	Myotis alticraniatus alticraniatus [synonym of]	Myotis alticraniatus [synonym of]	Myotis alticraniatus [synonym of]	 	Myotis alticraniatus [synonym of]
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L816.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Myotis ancricola	Myotis ancricola	Myotis ancricola	N/A	Myotis ancricola	Myotis ancricola	Myotis ancricola	Myotis ancricola	Myotis ancricola
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L817.tsv	N/A	N/A	N/A	Myotis goudoti [synonym of]	Myotis goudoti anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis
https://linker.bio/line:hash://sha256/8b20b8ebd7b5bd963ba9f45ca371e7167e7d48b61e72aa14471a3e496be15a50!/L1,L818.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae
